effective_from,si_do,si_gun_gu,eup_myeon_dong,note,source_title,source_url
2026-07-01,경기,성남시,중앙동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 성남세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,성남시,창곡동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 성남세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,성남시,태평동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 성남세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,성남시,현동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 분당세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,구운동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,권선동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,금곡동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,매산로1가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,매산로2가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,매탄동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,서둔동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,신동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,영통동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,원천동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,이의동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,인계동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,정자동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,조원동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,천천동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,통동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,포동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,수원시,하동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동수원세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,시흥시,대야동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 시흥세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,시흥시,정왕동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 시흥세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,안산시,고잔동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 안산세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,안산시,본오동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동안산세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,안산시,선부동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 안산세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,안산시,성포동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동안산세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,안산시,신길동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 안산세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,안산시,초지동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 안산세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,경기,안양시,관동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동안양세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
